192.168.100.47.52746>74.125.98.42.443,2101106/1376885/2101106/457791/2000881/2101106/2101106/712800/
192.168.100.47.52748>74.125.98.42.443,2101106/2101106/2101106/2101106/930000/
192.168.100.47.52731>74.125.98.42.443,2101106/1201097/2101106/1927314/2101106/2099906/1560325/2101106/2018025/2101106/616727/1960243/1153101/2101106/2101106/341323/2101106/2034238/2101106/452782/2101106/2101106/1661126/2101106/422643/1509064/297145/1825705/1711778/2101106/410097/2101106/1075136/292215/2101106/2101106/2101106/2101106/2101106/2101106/306950/2101106/91768/2101106/
192.168.100.47.52751>74.125.98.42.443,2101106/2101106/2101106/359721/2101106/428463/2101106/2101106/2101106/2101106/2101106/2101106/2101106/2101106/2101106/2101106/432145/1796652/2101106/2101106/2101106/2101106/2101106/2101106/2101106/2101106/445699/1298818/2101106/2101106/2101106/1976219/2101106/2101106/2101106/2101106/2101106/485716/2101106/1356276/1941464/2101106/1989420/2101106/1595020/462094/1927200/1457525/1929778/1944349/2040167/1910740/494806/1457909/1996826/1457477/2101106/1931467/2101106/135526/2101106/1834959/
192.168.100.47.55770>213.55.110.13.443,655803/73905/1424267/124126/222610/1793826/326955/778800/
192.168.100.47.55791>74.125.98.42.443,826193/1607921/329447/1600425/1510692/1901407/1912255/1578619/1641600/
192.168.100.47.55801>74.125.98.42.443,592513/1358130/2065205/1964486/1598887/1985589/1798620/2101105/1866569/1835097/1383575/2090582/1661049/1533402/1736587/1541327/1554337/1383789/1787272/1624585/1847095/1336506/1704567/1682979/1726915/1888010/
192.168.100.47.55771>213.55.110.13.443,67825/513025/500259/503692/473244/514053/495493/504396/509550/486423/504995/513313/518527/516036/306475/
192.168.100.47.52819>74.125.98.8.443,1367964/2101106/73739/2101106/148209/2101106/2101106/195358/2101106/1786328/348711/2101106/2101106/2101106/519515/2101106/2101106/2101106/2101106/1669659/2101106/2101106/503938/1380491/2101106/2101106/1710415/2101106/2101106/2101106/1785817/2101106/490521/2101106/2101106/1403002/2101106/2101106/2101106/2101106/486777/2101106/2101106/2101106/2101106/2101106/2101106/495402/1877672/1622636/1894851/1976805/2101106/2011347/483577/2101106/1411059/1884815/2101106/2101106/490591/2101106/2101106/2101106/2101106/2101106/1277777/1969848/485212/2101106/2101106/2101106/1716053/1868079/466177/2101106/2101106/2101106/2101106/1309299/2009706/457987/2101106/2101106/2101106/2101106/2101106/2101106/497744/2101106/1465090/2101106/2097506/1444897/2101106/2101106/2101106/509159/1759456/2101106/2101106/2101106/2101106/2101106/1270291/2101106/548322/2101106/2101106/2101106/2101106/2101106/2101106/460917/2101106/2101106/2101106/2101106/1693277/2101106/2101106/2101106/468035/1833469/2101106/2101106/2101106/1410978/2101106/2101106/1545934/1900643/488457/1275867/1763040/1897207/2101106/1822054/2101106/488118/2101106/2101106/2081901/2101106/489489/2101106/2101106/2101106/2101106/1927671/1615032/476332/1507775/1601939/2101106/2101106/2101106/2101106/475725/2101106/2101106/2101106/2045062/
192.168.100.47.55881>74.125.98.40.443,681110/679670/679670/1454739/2101105/2101105/1935269/1329652/2101105/1516365/2033102/1341769/1794729/2101105/2019443/1900162/1021200/
192.168.100.47.55896>74.125.98.40.443,1836663/892970/1003991/2101105/2101105/2048435/2101105/1351739/2101105/2101105/2101105/1894060/1686478/1326367/1583929/1965796/1338922/1887531/1419521/1744902/1332511/1802102/1769027/1481995/1848857/2101105/1596629/2101105/2101105/1362320/
192.168.100.47.55876>197.156.74.144.443,67519/66707/111771/213570/397622/585684/557011/544756/539012/530422/548460/536110/532348/294058/
192.168.100.47.55907>74.125.98.40.443,59560/2101105/1302276/1275941/1868039/662868/
192.168.100.47.52950>172.217.130.201.443,973537/78632/2101106/145722/1717722/276427/1837370/1959043/451597/1619163/2101106/1426780/435276/1861141/2101106/430944/2101106/2101106/2101106/1350105/2003127/1593545/1569028/432123/2101106/1672112/1848018/1274220/1599334/422453/2061846/2101106/2101106/2101106/429724/1908573/2024219/2101106/2101106/2101106/427683/1681254/1732575/2101106/2101106/424020/2038126/1510374/2101106/2101106/424068/2101106/2101106/2030668/446140/2101106/2101106/2101106/2101106/436155/2101106/2101106/2101106/2101106/2101106/1689540/426917/1654626/1416823/1715605/1756508/2101106/1901906/428098/1588391/429669/2101106/2101106/2101106/2101106/2101106/444792/1983093/2101106/2101106/432437/2101106/2101106/2101106/1675728/1955952/432095/1312564/2082869/2101106/2101106/1431057/432017/1947498/2101106/2101106/1591171/2101106/1901209/434360/2101106/2101106/1261697/1334646/446962/2101106/1347168/2101106/1830402/432085/2101106/2101106/1401760/
192.168.100.47.55958>197.156.74.142.443,67451/678704/66707/678704/1099578/48608/66707/167624/191650/210461/134741/852513/66707/2046872/124999/222768/1545373/2101105/1814163/306658/2101105/2101105/467472/1306107/2004004/1948627/1806665/1528545/468158/2005168/1853715/2101105/2101105/2101105/484042/408000/
192.168.100.47.55959>197.156.74.142.443,680060/599189/66707/682012/678704/66707/468858/1812702/948254/1178140/2101105/25281/1623043/2004868/483894/2101105/1631523/2101105/2101105/479563/2101105/2101105/2048009/2036252/1525424/466801/1685139/2101105/1523613/2101105/274020/2099036/1987983/
192.168.100.47.53106>74.125.98.40.443,742708/741200/1377899/66707/1833179/103953/1374592/186400/1366728/1454578/1511377/269403/1560346/1312209/1436077/1456370/413123/1622687/1639282/1425891/1592866/1581323/1414763/406750/1396100/1390365/1382915/1430432/1369986/1332769/408301/1341720/1363574/1315085/1313706/1350476/1321770/409969/2101106/1578044/2101106/1758548/406822/1324009/1296666/1319334/1325254/1314542/1365390/410343/1522243/1419822/1316561/1345682/1335460/1305179/398034/1409163/1339400/1348545/1344722/1329893/1318429/392460/1292182/1299268/1308743/1313971/1337055/1269729/400001/1403814/1367176/1356764/1365766/2101106/1530534/414396/2002631/2101106/1924752/415659/1648397/1373130/2101106/1580723/2101106/408214/1301478/1393830/1323622/1303111/1314698/1349038/412042/1346129/1318830/1391242/1510668/1442560/1483240/422301/2101106/1348125/1333368/1338959/1315482/430633/1332098/1298108/2051451/1478157/423239/1413057/1343149/1539459/1658379/1324691/1294256/392008/1322116/1321792/1336408/1350167/1410936/1432286/407339/1351250/2101106/1883447/1547943/1625403/410918/1507912/1636455/1567377/1567614/1629135/1616396/325987/1637672/
192.168.100.47.56059>74.125.167.87.443,660325/1009686/66707/129555/1358454/166288/2101106/1890905/280868/1166400/
192.168.100.47.56060>74.125.167.87.443,69413/987843/1654064/138468/953644/275914/1917700/1731297/422996/1707249/1592643/1857151/402948/1699809/1561702/1771805/410620/1798370/1539539/1838948/394906/1816296/1759464/399568/1876522/1859555/1838125/393481/1916957/1582685/1456126/381730/1822700/1878599/386109/1992592/2021759/1799919/394403/2101106/1941845/1774315/388245/1500156/1749484/1940015/382997/1881387/1048201/1090982/1312380/378537/1703881/1405127/1982388/381545/1592742/1443791/1635095/380243/1850535/1897851/2030603/385036/1923576/1850556/2004351/381762/2023520/1933270/2074318/392223/1549450/1806067/1728514/400380/1866473/1776052/395046/1819842/1879516/2002038/378918/2101106/1953812/389167/
192.168.100.47.53199>74.125.98.7.443,1066601/1066373/66707/2101105/111274/1666626/2101105/195954/2101105/1316387/1550621/328753/2101105/1918264/1999867/2101105/2101105/486136/2006346/1923342/2101105/2101105/2101105/2101105/1294662/465571/2101105/2101105/2101105/1652802/1728440/1273038/1890243/480972/1304725/1908126/1594821/2101105/1765933/2101105/45466/493726/
192.168.100.47.51027>196.189.186.18.443,875132/1097223/66707/1467814/51848/140115/2101106/1592555/172548/2101106/323059/617172/634279/493821/521047/481816/632374/638720/507287/636065/502653/507653/494032/488331/486765/620248/619975/517107/637890/
192.168.100.47.51042>74.125.167.88.443,1412479/1811159/2101106/1412232/2025350/2101106/2101106/2101106/2101106/1421825/2101106/2101106/1808938/2101106/1786176/2101106/2044902/1960391/2002028/1541605/1997047/2101106/2101106/2101106/2101106/2101106/2101106/1931928/2101106/2101106/1924347/2101106/1545046/1764932/2049022/1750455/2101106/2101106/2048025/2101106/2035429/1510289/1996753/2101106/1937376/1438181/1522909/2101106/2101106/2101106/1413546/1998057/2101106/1589201/2020026/1327906/1308163/2101106/1368058/1320974/2020684/1951952/2101106/2101106/2101106/2101106/1606927/2101106/1718998/2064874/2101106/1466827/2101106/1852637/2101106/1445796/2101106/2101106/2101106/2101106/2101106/2101106/2101106/2101106/2027117/1681103/2101106/1302364/2101106/2101106/1931422/1305284/1948164/2006260/2101106/2101106/1639079/1877717/1980540/2101106/2101106/2101106/
192.168.100.47.64662>196.189.186.16.443,812657/75914/1609901/166395/1690001/340211/2101106/1927274/514629/2101106/1881039/499593/1376170/2101106/2101106/2101106/2101106/498353/1349022/2101106/1331457/1973622/499072/1970529/1923489/2101106/496359/1986777/1269480/1919619/2101106/508285/1561586/2101106/1941002/520483/2101106/2101106/2101106/523979/1442880/1448440/2101106/2101106/513509/1343659/2101106/2026554/520038/2101106/1656307/1943104/529748/1686693/1603664/1838549/1818009/523009/1840830/1844884/1841135/531908/1862650/2049042/1672120/545207/2101106/2044241/509179/1329963/1860731/1789729/534001/1428494/1325931/1895445/2015034/510753/2101106/1798641/1868365/476543/2101106/2101106/2101106/471901/1583969/1463091/1845519/1305481/521843/2101106/1339095/1453598/2101106/1780209/513192/1360662/2101106/1531327/
192.168.100.47.56198>74.125.167.90.443,503484/904272/66707/134821/1426864/162672/280739/1632215/1361787/437257/1731828/1618845/420973/2101105/1418056/1966523/431349/1627448/1905159/421179/1911476/1988752/435376/1840576/417600/1889622/1812273/421908/1504484/1502295/1720017/423249/1634122/1731787/427721/1618843/1676674/445197/1295440/
192.168.100.47.53278>74.125.98.8.443,1300683/1086633/68479/2101106/122307/2101106/2101106/187644/2101106/2101106/1269112/345917/2101106/2101106/2101106/1309176/2101106/449546/2101106/1826309/2083182/1679685/2101106/508954/2101106/2101106/1513063/2101106/2101106/2101106/2101106/1369566/497576/2101106/2101106/2101106/1539291/2101106/2101106/1280692/2101106/515912/2101106/2101106/1484064/2101106/2101106/2101106/1570287/2101106/546017/2101106/2101106/2101106/1751096/2101106/2101106/1309190/2101106/504562/2101106/2101106/1927800/1655067/2101106/499633/1403116/2101106/2101106/2101106/1315459/2101106/2101106/488810/1406246/2101106/2101106/2101106/2101106/1742669/2101106/495288/2101106/2101106/1476854/2101106/2101106/2101106/1435483/2101106/506365/2101106/2101106/2101106/1280622/2101106/2101106/2101106/521984/2101106/1368126/2101106/2101106/2101106/2101106/2101106/450157/2101106/2101106/1329718/1569514/2101106/2101106/2101106/542145/1500960/2101106/2101106/2101106/1756793/2101106/2101106/2101106/496475/1579481/2101106/2101106/2101106/1687954/2101106/2101106/2101106/440600/2101106/2101106/2101106/1273782/2101106/2101106/427838/2101106/1393913/2101106/2101106/2101106/1343712/2101106/2101106/463253/2101106/1565264/2101106/2101106/2101106/1907506/2101106/2101106/566797/1308450/2101106/2101106/1285183/2101106/2101106/1550046/2101106/2101106/1394717/2101106/2101106/453452/2101106/1534105/2101106/2101106/2101106/1928286/2101106/2101106/508599/1592993/2101106/2101106/
192.168.100.47.56289>74.125.98.42.443,590223/68435/1185810/133260/1569633/241021/2101105/1541915/348931/2101105/1326849/503861/1513598/2024374/1529532/488840/2022287/1455296/501931/1954324/1614916/491755/1772780/1450917/486065/2101105/1696666/1683857/501115/1284448/2101105/1257600/7200/
192.168.100.47.56325>173.194.164.41.443,583640/1412904/504235/1609486/1682154/
192.168.100.47.56326>74.125.98.42.443,1720744/1730401/502407/1416071/2101105/1714992/2101105/507848/1341351/2101105/2101105/484051/1521044/1925142/2101105/1667717/480917/2101105/1481121/1641319/483895/1583192/2101105/2101105/1587622/1778193/479224/2101105/1786148/1372389/2101105/484126/2101105/1727728/1976630/469311/1277860/1665748/1843790/481346/2013828/1564396/1361750/459172/1426170/1432478/1679556/487887/1654229/2034790/476095/2101105/1972670/482372/2086719/1784069/1265265/474991/1322221/1758855/1897377/471736/1745569/
192.168.100.47.53397>74.125.98.10.443,644531/102313/192561/1766595/2101105/289933/2101105/1883607/430224/2101105/1360350/1990389/2101105/408737/1966032/432485/2084166/486561/2020310/488694/1972883/404725/1746392/448164/2069029/1863796/459397/1995831/168868/1877508/
192.168.100.47.56415>74.125.98.38.443,1409832/1934162/66707/2101106/102487/2101106/2101106/118563/2101106/2101106/184274/2101106/2101106/381537/2101106/2101106/1403275/2101106/2101106/2101106/546120/2101106/1292392/2101106/1833544/1941504/2101106/2101106/2101106/534921/1446961/1760328/2101106/2101106/1665859/2101106/2101106/2101106/2101106/516529/2077736/1875185/2101106/2101106/2101106/1673822/2101106/532990/2025963/1949042/2101106/1847635/2101106/2101106/473897/2101106/1306404/1894197/2041633/2101106/512907/1922578/1332121/2101106/2068406/1942062/1880713/500653/2101106/2101106/1916320/1538720/1869544/
192.168.100.47.56446>74.125.98.38.443,1584318/1974366/482643/2101106/1976869/1672346/2101106/2101106/488531/2101106/2101106/2101106/2101106/2101106/1650812/2101106/2101106/527688/590605/2101106/2101106/2101106/2101106/1827788/1484404/
192.168.100.47.56441>74.125.98.38.443,2101106/6445/335298/111296/1729970/2101106/1337749/2101106/2101106/522981/2101106/2101106/2101106/1419611/5231/2101106/358330/605336/2101106/348902/1514448/1856940/513335/
192.168.100.47.56465>74.125.98.38.443,2001307/1975956/2014351/514896/1550605/2101106/2101106/478902/2101106/1832847/2101106/2101106/2101106/1490116/2101106/502648/1952377/1857920/2101106/1607157/2101106/519359/1512401/1551761/1715406/2101106/1949638/2101106/501454/2101106/1407031/2101106/2101106/2101106/2101106/2101106/480968/2101106/2101106/2101106/2101106/1614759/2101106/1339893/1793847/503207/2088518/1310434/
192.168.100.47.53520>74.125.167.89.443,1666070/1811467/1747094/1417180/2093054/2028978/2101106/1405639/2101106/2101106/2026123/2032966/1491232/2101106/2101106/1909324/1756765/1743189/1893346/1365892/2067553/1458870/2047563/1391176/1944030/1907752/1942256/2101106/
192.168.100.47.53493>213.55.110.12.443,860898/74494/156591/1997850/184227/1818944/313148/1846808/1590270/464524/2101106/2086975/451644/1993067/1962495/458766/2087887/1796220/428606/1789551/1900908/1713816/412987/1671065/1998179/2101106/432656/2101106/1881418/451474/1773202/1898808/426593/1393669/1896616/2101106/435448/1555933/1343340/431742/1682066/2101106/442139/421018/420569/429240/429410/426468/441253/414514/434736/463101/415875/
192.168.100.47.56545>74.125.98.8.443,617981/643252/69302/1105188/122048/1898758/222081/1365953/1487251/375494/2101105/2101105/523183/2012125/1755997/1344562/1804910/1310858/484183/1435826/2101105/2101105/1628721/446701/1533569/1821896/1937479/1521761/560968/1542670/2042724/1762624/476308/1795030/530814/
192.168.100.47.53611>197.156.74.140.443,833947/1361174/66707/129985/1966202/185873/2101106/312795/1476979/1895088/448916/2101106/1724026/1991572/446688/1889917/1812605/1922170/439838/1390710/1876315/448300/1735913/2055449/1965241/451191/2101106/1583196/2101106/1351633/445712/1345105/1987727/2074442/553471/1419611/1901858/2101106/1920303/426605/1415512/2101106/2081968/542077/1498729/1896888/1837538/1984820/553234/1983706/2090039/1810416/446643/1626784/2101106/2101106/461255/1834178/1818350/1830649/448908/1406115/1818283/1839077/467895/1947985/1921375/423845/2101106/2101106/2057420/426737/1525524/2101106/2101106/473973/2101106/2101106/2101106/2101106/475235/2079782/2005695/1323694/1978495/479551/1482871/1944919/1560628/450166/1683955/
192.168.100.47.56629>74.125.167.91.443,783883/892133/74441/1909125/143226/1780695/1984433/183230/2101105/317381/1917497/1905831/1973665/461019/1906659/1715264/1323506/1851941/464156/1411902/2101105/1292989/1658776/1758869/462288/2101105/1612921/1291904/2101105/1415989/464070/1510341/1578732/2101105/1991516/1549705/453075/1489097/2101105/1708735/1901482/459452/1715217/2101105/2101105/2046266/464165/2101105/1604958/2101105/2101105/501569/1624671/2101105/2101105/499967/1154400/
192.168.100.47.56668>74.125.167.91.443,1845127/2101105/501127/1802238/1281802/1791349/2101105/458144/1679931/1815430/2101105/1563692/464618/1952400/
192.168.100.47.56676>74.125.167.91.443,465110/1836075/1453908/1966987/2101105/472354/2101105/1038000/
192.168.100.47.56685>74.125.167.91.443,1350339/1610373/1645455/1307365/1393805/475425/1995092/2101105/1771567/1478732/2084448/
192.168.100.47.56667>74.125.167.91.443,92742/1628836/1751799/2101105/1465290/2101105/2011103/2101105/116179/1859271/1760709/2101105/463470/2071883/2101105/1664002/448006/
192.168.100.47.53749>74.125.167.89.443,714038/1304310/66707/130633/2101105/244610/1495489/1645661/1976245/370948/2101105/1478734/1833357/500161/1363056/1606226/1794623/1469942/1602756/1779084/511248/2101105/2101105/2101105/2101105/524354/1417636/2101105/2101105/2101105/503311/2101105/2027752/1638639/2101105/2000934/523550/2101105/2101105/1945344/1825308/496464/2101105/2101105/2101105/35222/
192.168.100.47.56739>74.125.98.42.443,1035502/1660475/66707/123985/2101105/2101105/210665/1909225/2101105/392231/2101105/1392175/2000336/1787790/492433/1566984/2101105/1729262/1349345/2101105/2101105/499687/2101105/1579440/1544350/1716384/2101105/488529/1772721/1627459/2045002/1806798/2101105/1569150/1472962/485629/2046369/1706327/
192.168.100.47.56783>74.125.98.42.443,2101105/497463/1412984/1503544/2053746/1285714/1568574/1306636/2101105/491527/2101105/2101105/2101105/2034838/
192.168.100.47.56740>74.125.98.42.443,69086/2101105/503548/2101105/2101105/2101105/1566984/2101105/2101105/481115/2007781/1563438/2101105/2101105/2101105/2101105/488363/2101105/2101105/2101105/2101105/2101105/462734/2101105/2101105/1509005/1547967/2101105/1827889/2101105/2004424/1825012/491683/1857732/2101105/2101105/2101105/2101105/1397561/2004484/494115/1330131/1506352/2101105/2101105/1404265/1484400/7200/
192.168.100.47.56789>74.125.98.42.443,614974/1835514/506097/2101105/1621725/1785152/2101105/2101105/2101105/2101105/506251/2101105/2101105/1918695/1153200/
192.168.100.47.56781>173.194.164.42.443,366935/2101105/2101105/1649356/503421/2032127/1983975/1808009/1305579/1586759/517373/1630741/1894852/1602418/2101105/930712/1580554/2101105/1810153/480307/1501410/1992365/1323516/1407173/1386809/1710750/2101105/471939/1491691/1895226/2101105/2101105/2069548/510947/1771222/2101105/2101105/1541284/2101105/1565323/2101105/492715/1632589/2101105/2101105/1334503/1765781/526863/
192.168.100.47.53818>196.189.186.18.443,650622/1120765/78363/2088881/156965/2101106/314152/1391518/1602464/392803/2037306/2101106/528063/2101106/2101106/1914168/1784710/499832/1595389/1270633/2101106/495013/2067798/2101106/1981009/516692/2101106/1706452/1910678/540414/2044653/1684611/1893910/518463/1819807/1710684/1848436/191298/1165844/
192.168.100.47.56846>74.125.98.10.443,644531/102313/192561/1766595/652800/
192.168.100.47.56847>74.125.98.10.443,67672/1990389/2101105/408737/1966032/432485/943200/7200/
192.168.100.47.56868>74.125.98.10.443,727725/260467/1880860/1889421/1588925/459668/2101105/1360350/236929/1848373/486561/2020310/488694/
192.168.100.47.56895>74.125.98.10.443,1972883/404725/1746392/448164/2069029/1863796/459397/1995831/168868/1877508/
192.168.100.47.53880>197.156.74.145.443,1377000/77386/1642964/165992/1714236/1665706/319693/2049311/1403789/1944938/466569/1602181/1961073/2101106/2101106/2019382/1808308/2101106/452205/2101106/2101106/2101106/2101106/1718813/2101106/1729961/471040/2101106/1693855/1511511/2028442/1562788/2101106/1953941/465859/1835388/2101106/1779926/1586014/1430418/2011554/461561/1488659/1390664/1925592/1566402/2101106/466563/1479609/2101106/1772348/1629249/1982396/1587874/2101106/455842/2101106/2101106/1950927/2101106/2101106/451252/2101106/1431739/1669240/1669761/1619076/2101106/2101106/1422551/486070/1843104/1550450/1891698/2101106/2101106/2082854/1789515/468717/2101106/2048740/1899664/1712941/1422435/1934138/1650234/469524/1975189/1728778/1483782/1492705/1670539/2101106/487616/1783307/1650144/2101106/2009726/1574553/492119/1967473/2101106/2101106/1678903/1467178/481882/1435836/2101106/2101106/2101106/2101106/1757139/471497/2101106/2101106/2101106/1272711/1822690/1856462/494921/1344245/1971908/1322360/2101106/1610851/2101106/462852/1658455/1355302/1508269/1545020/1407643/2101106/2101106/497308/1814906/1761878/1698449/1673733/1619241/2101106/2101106/489523/1518893/1758178/1637124/2101106/2101106/2101106/495239/2101106/2101106/2101106/2101106/1719412/1741610/477845/
192.168.100.47.56965>74.125.167.89.443,714038/1304310/71098/142581/2101105/1495489/239614/1645661/1976245/359627/2101105/1478734/1833357/500161/1363056/1606226/1794623/1469942/1602756/1779084/511248/2101105/2101105/2101105/2101105/524354/1417636/2101105/2101105/2101105/503311/2101105/2027752/1638639/
192.168.100.47.56966>74.125.167.89.443,67383/1638639/1233022/1177491/523550/1692663/1238802/1770391/1919285/1220191/1825308/496464/1229851/1736545/1977261/1394860/
192.168.100.47.53994>196.189.186.17.443,533604/72130/822285/143917/1375549/264047/1375317/2052954/360578/1977402/1738242/532936/1289971/1964038/2101105/2101105/526140/2101105/2101105/1679146/521307/2101105/2101105/1949700/538160/2101105/1905594/1580412/578158/2094522/1762753/1322174/
192.168.100.47.57055>74.125.98.9.443,780078/1210430/66707/1968418/66707/66707/1013725/47860/1385330/77302/1517406/209976/1608212/1943091/329451/1328691/2052857/1503559/453431/2101105/1807895/1394400/
192.168.100.47.57054>74.125.98.9.443,68080/448237/2061523/1944666/1587691/1670826/466050/1638963/1520477/1733950/1503348/465888/1756687/2101105/1441042/1937535/444888/1922700/2101105/1559901/480612/1366147/1746482/2008221/
192.168.100.47.57073>74.125.98.9.443,1614817/2064601/556336/2101105/1281625/1679572/464375/1556544/1907732/710019/2029509/481477/1358400/8400/
192.168.100.47.57110>74.125.98.9.443,2065198/194428/2075289/301465/1853053/1315659/1962859/475788/2101106/1380623/2078422/466390/1596000/
192.168.100.47.57113>74.125.98.9.443,203262/237366/1046161/1082248/476280/980167/1106265/963742/993758/1236668/465933/1802648/1361250/117043/914077/1248621/989402/418496/948839/1076121/2007674/1316400/7200/
192.168.100.47.57100>74.125.98.9.443,916723/69747/1645954/66707/124200/1908377/116500/219367/951570/1558405/93000/1322652/2022850/66707/77155/2101106/66707/50583/121087/900898/915838/914110/470086/1022319/947979/1051563/1886663/189647/452968/986484/1768553/502448/929986/1667517/896353/468637/925519/1371733/2001301/
192.168.100.47.54062>196.189.186.17.443,780078/1210430/72116/1968418/136030/1628883/193916/1689341/2101105/306315/2047298/1328691/457273/2052857/1503559/2101105/1807895/446423/1614817/2064601/2061523/1944666/1587691/459012/1670826/1638963/1520477/1733950/470374/1503348/1756687/2101105/1441042/437128/1937535/1922700/2101105/478446/1559901/1366147/1746482/2101105/475993/1836847/1679572/1556544/1907732/1372963/468731/1366566/2101105/2101105/490369/1853516/1589497/2101105/459449/1366600/1830609/1766370/1961561/471152/1517646/1632448/1778241/2101105/451459/2101105/1307222/1329523/1298288/477286/1357709/1630469/1280112/1876162/1579845/473408/1565318/1668676/1374163/1379265/1684501/464505/1441588/1549699/1524331/1873104/454323/1864972/1623428/2101105/1869672/471692/1873744/1652106/1531875/1620129/469982/2101105/2101105/2078206/1452525/1336800/468705/2054722/1483441/1597757/1931987/264683/1783040/1295913/1547392/
192.168.100.47.57141>74.125.98.9.443,533604/72130/822285/116780/1375549/195821/1375317/272907/2052954/1977402/358920/1738242/1289971/1964038/535876/2101105/2101105/2101105/525270/2101105/1679146/2101105/517333/2101105/1949700/2101105/539838/1905594/1580412/2094522/403560/1762753/1322174/
192.168.100.47.54165>196.189.186.18.443,67910/559780/1119148/66707/1795374/123869/1573854/194522/1914970/285305/1472879/2101105/417945/1803103/1418502/2101105/430013/1666323/1265043/1400695/2101105/456969/1399260/1442118/1691541/444691/1294329/1971984/2101105/471166/1683073/1995523/1686793/1908887/445587/1955932/1266236/435673/2101105/1970295/1895252/461445/1708169/1882514/1613425/457874/1332648/1479164/1890988/434153/1981164/1898431/1372912/430212/1409858/1838261/1539860/1375084/462052/1622886/1430904/1831179/2101105/446458/2101105/449189/435503/458167/
192.168.100.47.54210>74.125.98.9.443,2007963/1758119/1429395/2101105/1272493/1834803/1938994/1470682/2101105/1848410/990046/
192.168.100.47.51155>197.156.74.146.443,837802/72108/2101106/133948/273062/2101106/376292/1399624/1919101/1910549/540820/1837068/1919275/517969/1607650/2101106/1688666/2101106/599484/1774772/2101106/1334888/2101106/1742256/2101106/2101106/595412/2101106/2101106/2101106/1860276/604674/1281319/1865921/2101106/1725969/1977233/602618/1532420/2101106/1671331/1317571/1864893/591870/2101106/1683963/1662000/624203/1962916/1912889/2093339/1791075/583395/1839854/2101106/2101106/604802/1769680/1957873/1374758/2101106/2101106/1543981/618023/2101106/1953057/2101106/1453525/1874373/1909055/2101106/612067/2089196/1299555/1935949/2037321/1858241/2101106/474153/2095031/1965246/1851210/1768538/619754/2064927/1852073/2101106/2101106/1639791/1963820/605568/2101106/1868682/1875996/2101106/1493463/607361/1334400/
192.168.100.47.64775>197.156.74.146.443,67110/66882/113700/222949/303932/267337/
192.168.100.47.64795>74.125.104.70.443,382856/1113980/1666938/1846071/728163/
192.168.100.47.57221>74.125.98.9.443,713565/70615/144242/2044013/195780/1428992/326165/1778111/467797/1757386/2101106/1458020/806400/
192.168.100.47.57220>74.125.98.9.443,67342/1990804/483393/1963039/2101106/474226/1361243/2016325/1833817/486630/866400/
192.168.100.47.57241>74.125.98.9.443,871729/485985/1717366/1512335/882530/1914244/354670/
192.168.100.47.54266>196.189.186.18.443,615847/1085114/75263/2054957/150931/1955743/168334/
192.168.100.47.57311>74.125.98.40.443,1377000/66707/1642964/95544/1714236/99443/1665706/166660/2049311/306040/1403789/1944938/1602181/1961073/2101106/451134/2101106/2019382/1808308/2101106/2101106/2101106/2101106/443171/2101106/1718813/2101106/1729961/2101106/1693855/479331/1511511/583200/
192.168.100.47.57312>74.125.98.40.443,68811/1953941/1835388/462620/2101106/1779926/1586014/1430418/2011554/1183200/
192.168.100.47.57333>74.125.98.40.443,2028442/1562788/2101106/1488659/1390664/472702/1925592/1566402/2101106/
192.168.100.47.57345>74.125.98.40.443,1479609/2101106/457396/1772348/1629249/1982396/1587874/2101106/2101106/
192.168.100.47.54332>196.189.186.18.443,492494/70615/144242/195780/326165/467797/485985/483393/474226/486630/
192.168.100.47.54340>74.125.98.9.443,1181639/1722592/1440043/1770902/1421781/1913502/1542524/1954831/2003701/2076190/1775811/2004000/1706559/1573062/2101105/2099878/54951/
192.168.100.47.54419>197.156.74.146.443,515927/689465/50535/1872823/121724/1373759/242631/1896382/1545657/261585/1803510/1770324/385147/1416217/2101105/2057195/298866/717513/
192.168.100.47.54479>213.55.110.14.443,842916/1027275/66707/1488483/161128/1998112/347654/1742188/1802616/506808/1696793/2101106/1855379/521473/2101106/1661157/2101106/2101106/615668/1839517/2081823/1361084/1942434/492375/1800716/1561602/2101106/1582985/1837209/482577/1884900/2101106/503360/2101106/2015562/1727070/500164/2101106/2101106/2101106/488467/2101106/2101106/1560246/550399/1551514/1623190/503500/1772172/1771162/1636876/530367/1370616/1980072/1452750/2101106/549580/1396102/1978155/2101106/1674371/494409/1883583/2101106/1917042/514365/1653619/1897707/1918728/597563/1657882/1893707/2101106/2101106/479422/1416673/1734520/1528077/1382621/1754692/507270/2101106/2101106/2072734/482667/2101106/1276878/2015271/539239/1748067/2014162/2101106/1826348/1273086/2101106/474262/1586490/2076939/496051/
