192.168.100.47.49169>74.125.167.88.443,1415542/1062536/65536/1900484/88176/2097152/105697/2031868/2097152/161236/2097152/1643818/335166/1395704/2097152/1642191/1865919/513356/2097152/2097152/1408898/1471827/2097152/487772/2097152/1967189/1783164/1808911/1413043/2097152/492317/2097152/4777/4096/2097152/522230/2097152/2097152/2097152/2097152/2031888/2097152/1841734/2097152/518927/2097152/2097152/2097152/2097152/1838494/1982342/2097152/2097152/2097152/507030/2097152/2097152/2097152/2097152/2097152/2097152/2097152/507859/1577117/2097152/1996879/1543349/1559600/1851177/508146/2021169/2097152/2097152/2097152/2097152/1616776/499460/1741428/2097152/1402018/1300250/2097152/2056962/2097152/505003/1423810/1459505/1350298/2097152/1888519/499265/1747957/2097152/2097152/2097152/2097152/2097152/2097152/499127/1397002/2097152/2097152/2097152/2097152/2097152/2033501/2097152/527422/2097152/2097152/1323233/2097152/1794271/2097152/1925263/2097152/2097152/493176/2097152/2097152/2023428/1646748/1843483/498139/2097152/1624708/2097152/2097152/2097152/2097152/2097152/1591445/532102/1806503/2097152/1947022/1946461/2097152/2097152/2097152/1575058/507034/2097152/2097152/2097152/2097152/
192.168.100.47.49170>74.125.167.88.443,67860/1088949/2097152/1575502/2097152/2097152/2097152/2097152/497425/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/500924/1305142/2097152/2097152/1555801/2097152/1595216/1834245/515256/1747594/1371402/
192.168.100.47.49211>74.125.167.88.443,4096/1215211/2097152/1733382/2097152/
192.168.100.47.52185>74.125.98.8.443,377451/67524/939947/103922/201076/1593772/236774/329354/1711482/2019671/497659/1842194/518184/1894197/474640/2009985/844421/128525/
192.168.100.47.52186>74.125.98.8.443,66071/
192.168.100.47.49305>74.125.98.40.443,520853/562642/73887/807957/145163/1472998/202380/2086559/1747150/332935/2097152/1261214/497485/2087397/2097152/1405148/2096444/495177/2097152/1393434/2097152/512208/1933730/1536310/2070739/495964/2097152/1460660/2097152/1378214/515301/2097152/2097152/1362803/2009112/514241/2097152/2097152/1385769/505185/2016786/2097152/2097152/184863/1797198/
192.168.100.47.49306>74.125.98.40.443,66275/
192.168.100.47.52268>74.125.98.6.443,862424/82364/1362338/142322/1380154/1645979/369040/2097152/2097152/389360/2030217/2097152/1386275/2097152/557426/2097152/1972103/529784/1761639/1667650/1506413/2097152/538332/2097152/1929762/2097152/561020/1536855/1929073/2097152/550251/1941301/1429213/1928088/528256/1705856/2097152/1876710/507257/1714563/1581633/573485/1750721/1939714/1071792/
192.168.100.47.52269>74.125.98.6.443,66326/
192.168.100.47.49369>197.156.74.141.443,934399/1027096/69301/1636680/125591/2097152/191643/1602974/2097152/294298/2097152/2097152/1971774/427650/2097152/1944124/2097152/1917487/2097152/443004/1520780/2054206/2047047/1719020/1895684/444523/1667208/2097152/1537886/1662740/2097152/441449/2097152/1915960/1408799/1871160/2097152/436483/2097152/2097152/1419575/2097152/1974140/2097152/454459/2097152/1543922/1439984/2037290/2097152/425426/2097152/2097152/1490253/1592513/1383524/445523/2020863/2097152/1620412/1619424/1985222/436837/1507800/2097152/2097152/1562571/2097152/436565/2097152/1513916/1350532/1305625/2097152/462806/1382562/2097152/1754582/1618734/1496920/457319/2028690/2097152/1452978/1476983/2097152/1571350/433459/1480866/2097152/2026490/2013350/441394/1527062/1830350/1952146/2097152/1380273/431930/1887794/1979677/1261972/2097152/2050279/442833/1971416/1412956/1874545/1265875/1337647/443890/2097152/1355785/1299746/2097152/858324/
192.168.100.47.49370>197.156.74.141.443,66751/
192.168.100.47.49692>74.125.167.90.443,4096/
192.168.100.47.52344>74.125.167.89.443,66564/
192.168.100.47.52345>74.125.167.89.443,599025/597949/841292/67617/134033/1944936/188089/1796826/298373/1619687/1639491/459612/1719304/1399284/1836173/451624/2097152/2097152/1736011/467102/1392635/1925628/2097152/464066/2040228/1967884/449079/2086686/2097152/1549138/1271474/459177/1267896/2097152/1705677/1670462/457285/2097152/1456883/1848408/455541/1641215/1875388/1806040/455423/2002786/1516803/452283/2097152/1292642/2097152/2097152/452446/1390950/1294917/2097152/1311131/478414/1281941/1856915/1872457/1876575/472404/1742574/1745960/83286/
192.168.100.47.49784>197.156.74.143.443,65969/
192.168.100.47.49785>197.156.74.143.443,401480/74363/783348/158742/2097152/312808/1960171/334924/1278945/1576471/513658/2097152/1834469/
192.168.100.47.52501>74.125.98.7.443,491871/
192.168.100.47.52502>74.125.98.7.443,66071/742506/66120/130503/1744697/1929817/194297/314566/1891354/1750435/454969/1722616/1478811/1520929/449521/1777822/2097152/1648793/452898/1734689/1706247/140685/758088/
192.168.100.47.49846>197.156.74.140.443,665108/659823/75724/1371349/150949/1379486/1359846/201498/2097152/1782561/311397/1319471/1842967/589722/1869079/1744996/1577761/1781427/458792/1490774/1733365/1418578/447683/1495364/1359051/2097152/462779/1792075/1447623/1516974/456276/1561313/1737495/1671319/457168/2068258/1374028/594363/2097152/1528361/1358663/1681444/448103/1806005/1503798/1392535/467798/2097152/1807580/2060182/572830/1435529/1597402/1795623/593108/2097152/1756423/1697578/2097152/580964/1986539/1950946/2097152/1709600/469282/1511503/1545584/1490069/482823/2036329/1501727/446868/1663695/1814155/1264184/470502/1952802/2097152/2097152/1593522/467460/2097152/1631170/2097152/472940/2097152/2060594/1603208/464293/1728445/2097152/1700740/461871/2064143/
192.168.100.47.49847>197.156.74.140.443,68641/
192.168.100.47.52569>74.125.98.9.443,559105/557896/1056379/65536/1817534/98491/210010/1605046/1911259/291107/1469784/2097152/416289/1799546/1415473/2097152/428335/1662964/1262212/1397688/2097152/455269/1396231/1439045/1688138/442991/1291476/1968185/2097152/469444/1679692/1991702/1683412/1905176/443887/1952177/1263405/433995/2097152/1966518/1891585/459723/1704744/1878847/1610132/456174/1329707/1476047/1887321/432475/1977365/1894764/1369927/428534/1406829/1834660/1536677/1372099/460330/1619571/1427853/1827600/2097152/444758/2097152/2004142/447489/1754628/1426344/2097152/1269662/433825/1831224/1935239/1467587/456467/2097152/1844787/987590/
192.168.100.47.52570>74.125.98.9.443,66717/
192.168.100.47.49953>74.125.98.10.443,1042928/1603548/
192.168.100.47.49954>74.125.98.10.443,6015/
192.168.100.47.49979>213.55.110.12.443,513083/
192.168.100.47.49980>213.55.110.12.443,4096/335143/1778641/2097152/466177/1640308/1437547/1953231/1687905/467364/
192.168.100.47.49997>74.125.98.38.443,4096/535/963591/65536/75725/157027/2097152/301157/1363075/4096/1230689/1375661/1529593/1782253/480263/2046415/518982/
192.168.100.47.50020>213.55.110.12.443,4096/
192.168.100.47.52662>74.125.98.38.443,598314/72544/152845/1679614/253619/1855569/352958/1712650/503193/1931899/1987009/512857/1974383/1669854/1912994/500141/1788733/2097152/1633702/492664/2097152/1890276/1642389/642843/2097152/1964163/1668352/1369955/515684/1515246/2012454/521412/1948771/1626561/514633/1910043/2031972/500971/1899405/1645613/494251/2062122/2097152/495195/1833828/1804983/1428878/2097152/489996/1691397/1475532/498696/1497639/1813408/481652/2037965/1981406/501042/1928768/1776571/634075/1699257/1598957/2048114/1594959/610875/1834864/1609079/1591854/
192.168.100.47.52663>74.125.98.38.443,66795/
192.168.100.47.50067>213.55.110.14.443,377451/67524/939947/131456/247013/1593772/330531/1711482/498073/2019671/1842194/507982/1894197/488680/2009985/286399/844421/
192.168.100.47.50068>213.55.110.14.443,66071/
192.168.100.47.52737>74.125.98.42.443,598947/775602/67881/139543/1865743/1767354/239845/1481334/2076265/312847/2041713/1645716/425308/1406208/1791269/1107516/36245/
192.168.100.47.52738>74.125.98.42.443,65962/
192.168.100.47.50128>196.189.186.18.443,66768/4096/794674/1700922/337923/2097152/2097152/2097152/2097152/2097152/522628/2097152/
192.168.100.47.50129>196.189.186.18.443,1403245/1400889/65536/1400889/65536/2097152/89986/2097152/150529/1431853/2097152/223993/2097152/
192.168.100.47.50146>74.125.167.71.443,4096/136107/2348/1997367/2097152/160565/2097152/2097152/4096/1138624/2097152/768346/2097152/1881279/2097152/2097152/2097152/2097152/2097152/2097152/2063147/1827855/2097152/2097152/1265243/2097152/2097152/2097152/2097152/2097152/1828740/2097152/2019693/2061434/1329582/1849969/2097152/2097152/2097152/2097152/2097152/1915229/1756962/2097152/2097152/2097152/2097152/1483017/2097152/2097152/1988812/2097152/1282295/1916210/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/2097152/1509369/2097152/2097152/2097152/2097152/1712984/2097152/1542561/1531103/2097152/1558349/2097152/2097152/2097152/2097152/2097152/1768179/1821854/2097152/2034975/2097152/2097152/2097152/2097152/1654491/2097152/2097152/2097152/2097152/1639261/1949832/
192.168.100.47.50156>196.189.186.18.443,4096/2097152/500929/2097152/1279006/2097152/1697281/1410100/517554/2097152/2097152/2097152/2097152/1955297/1708649/1864932/531565/1830077/2097152/2097152/2006212/1664123/1307451/1596238/545702/1978201/481438/548318/564550/506904/496059/500360/476847/505492/484540/530462/512567/179449/
192.168.100.47.50689>196.189.186.18.443,613897/1082525/65536/1779788/106788/209178/1452130/771140/9203/
192.168.100.47.50690>196.189.186.18.443,65869/
192.168.100.47.64342>74.125.98.9.443,721953/674116/81133/1406782/163904/1654329/1723145/210920/2097152/359071/1620911/1680432/2097152/531414/1768310/1303595/1834610/2097152/519301/2003149/2097152/1907968/620772/2050798/1999649/2097152/590870/
192.168.100.47.64343>74.125.98.9.443,66727/4096/
192.168.100.47.64391>74.125.98.9.443,4096/366858/1317927/2097152/1484865/4096/1375765/2097152/645253/1736845/1774997/4096/511465/1853865/1363724/622945/1296292/1351243/1265664/1432090/4096/829951/1494574/1587501/614576/1397889/1908292/1305431/1657788/1873536/510113/4096/1105530/2020757/1302347/1943918/515484/1463269/1839829/2097152/628685/1310998/1296065/2097152/1317730/1295331/4096/1331630/1837274/608163/1634657/2007935/1455475/1799442/1403828/621724/2097152/1333819/1834727/2005129/2097152/608261/2080321/1662678/1291935/567633/2097152/1369561/2003519/
192.168.100.47.64395>74.125.98.9.443,4096/
192.168.100.47.64397>74.125.98.9.443,4096/
192.168.100.47.64400>74.125.98.9.443,4096/
192.168.100.47.64418>74.125.98.9.443,4096/
192.168.100.47.64424>74.125.98.9.443,4096/
192.168.100.47.50248>197.156.74.140.443,66156/70501/146557/213511/352953/513728/509327/519096/514026/553439/
192.168.100.47.50253>74.125.98.8.443,515844/518235/1323045/2097152/1740571/2010353/1515315/1840874/2096684/2097152/1505071/2097152/1337168/2097152/1810138/1501418/1718824/1414776/2077735/1553800/2097152/1260491/2097152/690330/
192.168.100.47.52812>74.125.98.40.443,450611/359550/71142/825973/137747/1509768/259429/1512071/352380/1975568/1888949/626033/1988157/1672385/1895858/189789/236322/
192.168.100.47.52813>74.125.98.40.443,66003/
192.168.100.47.50337>197.156.74.140.443,65901/65536/107250/216588/245829/203654/
192.168.100.47.50341>74.125.98.8.443,466484/349282/769798/1454645/1561430/
192.168.100.47.52884>74.125.98.7.443,599393/598601/65536/1821842/114241/1541339/205440/
192.168.100.47.52885>74.125.98.7.443,65853/
192.168.100.47.50415>213.55.110.14.443,65885/
192.168.100.47.50416>213.55.110.14.443,574409/613533/65536/1260269/127732/2097152/238469/1429944/2097152/219309/1425630/1106739/
192.168.100.47.52932>74.125.167.87.443,66122/
192.168.100.47.52933>74.125.167.87.443,603331/
192.168.100.47.52953>74.125.98.10.443,1293247/65536/1270692/65536/1178438/65536/69051/2097152/109762/181288/2097152/1577024/375178/2097152/1819100/2097152/526679/1698944/1289021/1318905/1810183/521806/1423194/1666513/1589894/567744/1274122/2097152/1763173/567347/1891622/1958480/549189/1450583/1933106/1542201/584991/1983870/1340269/1384842/1319507/566910/1837968/1607889/1332705/592418/2097152/2041339/1510431/531500/1703436/1417181/1550643/506832/2097152/1650630/1547855/1558878/2097152/523265/2054361/1515689/1512766/1504536/1542074/527490/1392969/1511054/1512075/1557993/1553742/516648/1549520/1494240/1497213/1561382/1635963/1752979/527407/1722513/1440423/1436344/1442571/1415567/1428179/500124/1412184/
192.168.100.47.52954>74.125.98.10.443,77635/
192.168.100.47.53047>172.217.133.40.443,4096/746107/2097152/22543/196135/2097152/4096/456511/2097152/1291147/481705/2097152/1396881/2097152/1613666/4096/1240727/490199/2097152/1695533/1408411/1355409/501206/
192.168.100.47.53051>74.125.98.10.443,4096/
192.168.100.47.53053>74.125.98.10.443,4096/
192.168.100.47.53055>74.125.98.10.443,4096/1386668/1293268/1264040/2097152/1881647/484224/1328042/1320774/1273261/2097152/1293022/488270/2026043/
192.168.100.47.50482>196.189.186.17.443,643472/831016/82905/2032343/141781/2097152/361351/1347826/1478964/397049/1963744/1772042/2097152/557426/2041518/1825678/2097152/1676119/529784/1896806/1370046/1927870/538332/1900998/1786822/2097152/561020/2081544/1606070/2097152/550251/2097152/1426518/1432606/1333941/528256/1975616/1856211/1841852/507257/1747707/1701891/573485/1705257/1514157/2097152/150516/
192.168.100.47.50483>196.189.186.17.443,66326/
192.168.100.47.53127>74.125.98.8.443,879675/2208/
192.168.100.47.53128>74.125.98.8.443,66819/545617/482974/65536/741479/76754/2020634/385151/1481626/65536/58236/98647/162113/1371997/1382664/231039/2097152/723008/1564866/166348/2097152/1953355/480492/1902027/1804763/2097152/2097152/2097152/299449/2097152/2097152/314115/1748190/875324/1163382/1997049/2097152/476696/1327103/1468339/2097152/2097152/2097152/465082/1509415/2097152/2097152/1339898/1973490/454615/1598354/1756868/
192.168.100.47.53148>74.125.11.233.443,4096/4096/4096/2089833/1642630/2097152/455688/4096/1996970/1481831/449342/1974143/2097152/
192.168.100.47.53159>74.125.98.8.443,4096/2097152/2097152/1706575/
192.168.100.47.53161>74.125.98.8.443,4096/1958041/1500627/2027053/436146/1815145/2097152/1799419/2097152/465072/1315280/2097152/1453146/2097152/1661263/1355051/1357655/480266/1768146/1687216/1298116/1870030/2084317/2097152/478816/1409052/1611785/2097152/1368725/2097152/1804516/447952/1735871/2010849/2095764/1258986/2097152/1442410/472184/1627929/1969392/1791121/2097152/475877/
192.168.100.47.53183>74.125.11.233.443,4096/1248019/1294569/1999701/2097152/2052594/2097152/451873/1935387/2097152/
192.168.100.47.53185>74.125.98.8.443,4096/1785622/1298870/1311080/1872936/2097152/447000/1467883/2097152/1881041/1320911/2097152/2097152/438433/2097152/1761540/1421275/1503827/2097152/2097152/1317657/301350/1776147/1263359/2097152/535783/
192.168.100.47.50577>197.156.74.141.443,275668/350931/67200/676884/136106/1417498/246941/1783209/396732/1900350/1969492/409451/1867080/404961/1571408/1861463/386084/1908124/376719/1794567/1791300/69526/
192.168.100.47.50578>197.156.74.141.443,66132/
192.168.100.47.53295>74.125.98.8.443,391907/632650/65536/114535/1121664/205598/330442/1617857/1600664/469487/1590335/1780514/478356/1677665/1790875/468007/1606500/1881201/306885/1503445/
192.168.100.47.53296>74.125.98.8.443,66104/
192.168.100.47.50653>196.189.186.16.443,66071/
192.168.100.47.50654>196.189.186.16.443,491871/742506/65536/124547/1744697/1929817/200837/314566/1891354/1750435/454969/1722616/1478811/1520929/449521/1777822/2097152/1648793/452898/1734689/1706247/140685/758088/
192.168.100.47.53363>74.125.98.10.443,69251/4096/1720578/1987750/444988/1886249/1809047/1918458/438160/1387724/1872669/446600/1732443/2051561/1961463/449491/2097152/1579946/2097152/1349891/444012/1342163/1983927/2070532/551639/1416581/1898168/2097152/1916591/424949/1412482/
192.168.100.47.53364>74.125.98.10.443,831710/1219838/65536/107551/2097152/205699/
192.168.100.47.53380>74.125.11.233.443,4096/3666/2097152/311293/1473861/1891420/447216/2097152/
192.168.100.47.53388>74.125.11.233.443,4096/922182/1436913/1816093/540267/1495589/
192.168.100.47.53390>74.125.98.10.443,4096/1893220/1833958/1981020/551402/1979906/2086107/1806836/444943/1623468/2097152/2097152/459533/1830576/1814792/1827047/447208/1403107/1814703/1835475/466173/1944229/1917663/422189/2097152/2097152/2053532/425081/1522340/2097152/2097152/472229/2097152/2097152/2097152/2097152/473513/2075850/2001873/1320774/1974717/477807/1479731/1941185/1557400/448466/1680551/
192.168.100.47.50755>197.156.74.142.443,858075/1315719/65536/2097152/96025/197313/1425101/383159/1891929/2097152/476569/2097152/2097152/1667363/444921/1516174/1476193/1848009/2097152/458511/1639412/2097152/1412142/1387379/1454948/449151/1371061/1391426/1410510/1400452/1348874/1287981/486509/2038791/2097152/1938131/484359/2097152/1618038/1438707/1427773/483462/1438517/1914052/1988881/480503/2055051/1846467/498599/474722/2097152/1882282/2097152/475371/1484516/2097152/2097152/483559/1936063/1886819/492743/2097152/1292636/1408469/1862694/471142/1778337/461560/1370720/1702936/1978749/466687/2046209/461766/1412585/2097152/469745/2097152/1981507/2097152/462006/2097152/2094269/464399/1987013/462595/1852578/
192.168.100.47.50756>197.156.74.142.443,71577/
192.168.100.47.53479>74.125.11.233.443,6606/
192.168.100.47.53494>74.125.167.76.443,580377/828128/65536/1571485/104998/209297/2097152/1939128/352121/1463730/1985564/2097152/116225/81411/
192.168.100.47.53495>74.125.167.76.443,65901/
192.168.100.47.50871>74.125.98.9.443,12071/
192.168.100.47.50885>74.125.167.89.443,599025/597949/841292/65536/120597/1944936/203606/1796826/298373/1619687/1639491/459612/1719304/1399284/1836173/451624/2097152/2097152/1736011/467102/1392635/1925628/2097152/464066/2040228/1967884/449079/2086686/2097152/1549138/1271474/459177/1267896/2097152/1705677/1670462/457285/2097152/1456883/1848408/455541/1641215/1875388/1806040/455423/2002786/1516803/452283/2097152/1292642/2097152/2097152/452446/1390950/1294917/2097152/1311131/478414/1281941/1856915/1872457/1876575/472404/1742574/1745960/83286/
192.168.100.47.50887>74.125.167.89.443,66564/
192.168.100.47.50929>74.125.167.89.443,4096/
192.168.100.47.53567>74.125.98.8.443,67261/
192.168.100.47.53586>74.125.98.9.443,642983/824696/82363/185162/1863021/368537/1553595/1985814/545755/2097152/2097152/1992008/576104/1412566/1688342/1473060/1605754/627733/1521598/1760375/1792096/1994910/1737062/587776/2097152/2041755/541343/1870395/2097152/492250/2011962/1877620/2097152/1992642/628875/1768622/1817554/2097152/533708/1462715/2097152/1518262/531295/2097152/1947061/1287131/1469964/543852/1825633/1464407/1404194/1457272/526309/1416612/1939640/2097152/638155/2097152/1928706/1695768/123367/
192.168.100.47.53587>74.125.98.9.443,66547/
192.168.100.47.51013>74.125.167.91.443,383770/596930/87292/1427240/192270/1995326/266999/2086479/1509919/370960/1700942/1872302/1931039/378903/2070987/1567018/380702/1611940/1987627/376110/1681780/1858298/1763362/473011/1872219/1470108/
192.168.100.47.51014>74.125.167.91.443,66156/
192.168.100.47.53662>74.125.98.10.443,65885/
192.168.100.47.53663>74.125.98.10.443,169990/74084/397535/157831/768816/1443966/156862/239424/126740/
192.168.100.47.51124>74.125.98.38.443,67244/
192.168.100.47.51125>74.125.98.38.443,807979/806227/1130845/65536/1445377/70881/2097152/121427/2097152/162940/1598007/2097152/325393/2097152/1842774/498088/2097152/2030193/1495152/2097152/467911/2097152/1891550/503797/2097152/1666403/2097152/499366/2097152/1924100/2019640/1606251/509703/1944822/2030070/2044399/493935/1483446/2038345/1872660/473051/1701024/1459553/2073897/491035/2045456/2045552/2072443/495513/2097152/1288114/2097152/496034/2094727/2097152/1465997/505728/2097152/2097152/2097152/498077/2026918/1522099/1791495/1290540/487019/2097152/1631642/1472783/2097152/494473/2097152/1444821/1271743/1418256/2097152/480238/1884280/2007838/468155/1493668/1818337/1880972/1856259/488660/1535005/2097152/1259266/469761/2097152/1702804/2027779/479101/2076878/2097152/2097152/481402/1915706/1771727/1320780/2097152/483398/2097152/2097152/
192.168.100.47.51170>74.125.98.38.443,4096/
192.168.100.47.51179>74.125.98.38.443,4096/
192.168.100.47.53760>74.125.98.38.443,676390/65536/1446542/135466/1419754/240099/1536263/2097152/338972/1733810/1927540/1805238/499762/2097152/2097152/2097152/1552728/504473/1319300/1330194/1426128/2097152/503726/2042327/1839293/2097152/1861844/525649/1687801/2097152/504552/1604710/1820963/1512426/187685/2037343/
192.168.100.47.53761>74.125.98.38.443,66166/
192.168.100.47.50769>197.156.74.146.443,65996/996/996/66285/829/75277/50147/291634/46377/65536/56726/1542452/312672/1799953/1766811/383535/1413188/2097152/2053286/297364/715431/
192.168.100.47.50782>74.125.167.91.443,49364/4096/
192.168.100.47.50783>74.125.167.91.443,4096/
192.168.100.47.50784>74.125.167.91.443,996/
192.168.100.47.50787>197.156.74.146.443,459/48194/996/
192.168.100.47.50788>197.156.74.146.443,513113/89604/61686/65536/996/
